eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-D 0552-2,keine_id,unter den langen Tuchlauben,1445,,,144,0.5 tl. 24 d.,,,,
GB-D 0552-3,keine_id,Brandstätte / unter den Wechselbänken,1445,,,70,70 d.,,,,
GB-D 0552-4,DB0022,Alserstraße / vor Schottentor,1445,,,145,0.5 tl. 25 d.,,,,
GB-D 0552-5,DB0124,hinter St. Pankraz,1443,,,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
GB-D 0553-1,DB0023,Alserstraße,1445,,,144,0.5 tl. 24 d.,,,,
GB-D 0553-2,keine_id,Alter Kohlmarkt,1445,,,620,2.5 tl. 20 d.,120,310,310 tl.,umb ccc und x tl. d.  
GB-D 0553-3,DB1063,Wiltwerkerstraße,1445,,kauf ,550,18 s. 10 d.,120,275,275 tl.,umb zwaihundert funfundsibenczig pfund pfenning  
GB-D 0553-4,keine_id,Kernerstraße / Weihenburg,1445,,kauf ,232,7 s. 22 d.,120,116,116 tl.,umb hundert und sechzehen pfund pfenning  
GB-D 0553-5,keine_id,Haarmarkt,1448,,,72,72 d.,,,,
GB-D 0554-1,keine_id,auf dem Steig / Predigerkloster,1445,ja,kauf ,120,0.5 tl.,120,60,60 tl. 6 s.,umb lx tl. und vi s. d.  
GB-D 0554-2,DB0036,Alserstraße / vor Schottentor,1445,,kauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
GB-D 0554-3,keine_id,Kernerstraße,1445,,,,0 d.,,,,
GB-D 0554-4,DB0027,Alserstraße,1445,ja,,12,12 d.,130,6.5,6.5 tl.,umb sibenthalb pfund pfenning  
GB-D 0554-5,DB1070,Wiltwerkerstraße,1445,,,,0 d.,,,,
GB-D 0555-1,DB5536,unter den Sattlern,1445,,,,,,,,
GB-D 0555-2,DB5429,Hoher Markt,1445,,,360,12 s.,,,,
GB-D 0556-1,keine_id,Ringmauer / Weihenburg,1446,,,24,24 d.,120,12,12 tl.,umb xii tl. d.  
GB-D 0556-2,keine_id,Alter Kohlmarkt / #St. Michael ,1446,,,72,72 d.,,,,
GB-D 0556-3,keine_id,St. Johann / vor Werdertor,1446,ja,,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
GB-D 0557-1,keine_id,Neunburgerstraße / vor Schottentor,1446,,,16,16 d.,120,8,8 tl.,umb viii tl. d.  
GB-D 0557-2,DB0117,Retzengraben,1446,,,32,32 d.,120,16,16 tl.,umb xvi tl. d.  
GB-D 0557-3,DB5536b,unter den Sattlern / unter den Spenglern,1447,,,288,9 s. 18 d.,,,,
GB-D 0558-1,DB5429a,Hoher Markt,1447,,,288,9 s. 18 d.,,,,
GB-D 0558-2,DB5536a,unter den Sattlern / unter den Spenglern,1447,,,72,72 d.,,,,
GB-D 0558-3,DB5429b,Hoher Markt,1447,,,72,72 d.,,,,
GB-D 0559-1,keine_id,Kernerstraße,1447,,,240,1 tl.,120,120,120 tl.,umb C xx tl. d.  
GB-D 0559-2,keine_id,Salzgries,1447,,kauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczig phund phenning  
GB-D 0560-1,keine_id,Alter Kohlmarkt / St. Michael,1447,ja,,254,1 tl. 14 d.,120,127,127 tl.,umb hundert Sibenundzwainczig pfunt phenning  
GB-D 0560-2,DB1039,Weiße Brüder,1447,,,800,3 tl. 80 d.,120,400,400 tl.,umb virhundert pfund phenning  
GB-D 0560-3,keine_id,Alter Fleischmarkt,1447,,kauf ,410,13 s. 20 d.,120,205,205 tl.,umb cc v tl. d.  
GB-D 0560-4,keine_id,auf dem Anger,1447,ja,,,0 d.,,,,
GB-D 0560-5,keine_id,Alter Fleischmarkt,1447,,,360,12 s.,,,,
GB-D 0561-1,keine_id,niedere Au,1448,,kauf ,32,32 d.,367,49,37 G,umb xxxvii gulden  
GB-D 0561-2,DB5210,Wiltwerkerstraße,1448,,kauf ,1100,4.5 tl. 20 d.,,,,
GB-D 0561-3,keine_id,Neuer Markt,1448,,,190,6 s. 10 d.,120,95,95 tl.,umb funfundnewnczig phund phenning  
GB-D 0561-4,keine_id,Gässlein zu den Weißen Brüdern,1448,,,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig phund phenning  
GB-D 0561-5,keine_id,Fischergasse / vor Werdertor,1448,,,180,6 s.,120,90,90 tl.,umb Newnczig phunt phenning  
GB-D 0562-1,keine_id,Neuer Markt,1448,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0562-2,keine_id,Kernerstraße,1448,,,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissig phund phenning  
GB-D 0562-3,keine_id,Stadtgraben / vor Widmertor,1448,,,16,16 d.,120,8,8 tl.,umb viii tl. d.  
GB-D 0562-4,keine_id,hintere Peckenstraße,1448,,,72,72 d.,,,,
GB-D 0562-5,keine_id,hintere Peckenstraße,1448,,,310,10 s. 10 d.,120,155,155 tl.,umb hundert funfundfunfczig phunt pfenning  
GB-D 0562-6,keine_id,auf dem Steig / Predigerkloster,1448,,kauf ,172,5 s. 22 d.,121,87,86 tl. + 1 G,umb sechsundachczig phunt phenning  und ainen gulden  
GB-D 0562-7,keine_id,Mentlerstraße,1448,ja,kauf ,26,26 d.,120,13,13 tl.,umb xiii tl. d.  
GB-D 0563-1,keine_id,Himmelpforten,1448,,,120,0.5 tl.,120,60,60 tl.,umb sechczig phunt phenning  
GB-D 0563-2,DB9001,Alter Rossmarkt,1449,,kauf ,1000,4 tl. 40 d.,120,500,500 tl.,umb funfhundert phunt phenning  
GB-D 0563-3,DB0022,Alserstraße / vor Schottentor,1449,,,72,72 d.,,,,
GB-D 0563-4,DB5320,Judenplatz,1449,,,72,72 d.,,,,
GB-D 0563-5,DB5345,Weiße Brüder,1449,,kauf ,600,2.5 tl.,120,300,300 tl.,umb ccc tl. d.  
GB-D 0564-1,keine_id,Graben,1449,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0564-2,keine_id,St. Dorothea,1449,,,72,72 d.,,,,
GB-D 0564-3,DB1003,Am Hof / unter den Lederern,1449,ja,kauf ,34,34 d.,120,17,17 tl.,umb xvii tl. d.  
GB-D 0564-4,keine_id,Domprobsthof,1449,,,144,0.5 tl. 24 d.,,,,
GB-D 0564-5,DB5522,Am Gestade,1450,,,72,72 d.,,,,
GB-D 0565-1,keine_id,Alter Fleischmarkt,1450,,,148,0.5 tl. 28 d.,,,,
GB-D 0565-2,keine_id,Alter Fleischmarkt,1450,,,282,9 s. 12 d.,,,,
GB-D 0565-3,keine_id,Lichtensteg,1449,,,,0 d.,,,,
GB-D 0565-4,keine_id,Kienmarkt,1450,,,160,5 s. 10 d.,120,80,80 tl.,umb Achczig phund phenning  
GB-D 0565-5,DB0033,Alserstraße,1450,,,28,28 d.,120,14,14 tl.,umb virczehen phund pfenning  
GB-D 0566-1,keine_id,vor Kernertor / Wieden,1450,,,720,3 tl.,366,1100,1100 tl.,umb Aindlefhundert phunt phenning  
GB-D 0566-2,keine_id,vor Werdertor,1450,,,210,7 s.,125,110,110 tl.,umb hundert und zehen phund phenning  
GB-D 0566-3,keine_id,Teinfaltstraße,1450,,kauf ,24,24 d.,120,12,12 tl.,umb zwelf phunt phung phenning  
GB-D 0566-4,DB5149,hinter St. Pankraz,1450,ja,,216,7 s. 6 d.,,,,
GB-D 0567-1,keine_id,Kumpflucke / vor Kernertor,1451,,,80,80 d.,120,40,40 tl.,umb xl tl. d.  
GB-D 0567-2,keine_id,Singerstraße,1451,,kauf ,292,9 s. 22 d.,120,146,146 tl.,umb hundert und sechsundvirczig phund phenning  
GB-D 0567-3,DB5213,Wiltwerkerstraße,1450,,,72,72 d.,,,,
GB-D 0567-4,keine_id,Alter Kohlmarkt,1451,,kauf ,1260,5 tl. 60 d.,120,632,632 tl.,umb Sechshundert zwayunddreissig phund phenning  
GB-D 0567-5,keine_id,Rosstränke / vor Werdertor,1451,,,,,,25,25 tl.,umb xxv tl. d.  
GB-D 0568-1,keine_id,Münzerstraße,1451,,,144,0.5 tl. 24 d.,,,,
GB-D 0568-2,keine_id,Hochstraße,1451,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phund phenning  
GB-D 0569-1,keine_id,Petersfreithof,1451,,,72,72 d.,,,,
GB-D 0569-2,keine_id,unter den Goldschmieden,1452,ja,kauf ,,,,60,60 tl.,umb sechczig phunt phenning  
GB-D 0569-3,keine_id,Katerlucke,1452,,kauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d.  
GB-D 0569-4,keine_id,vor Werdertor,1452,,,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig phund phenning  
GB-D 0569-5,keine_id,Roter Turm,1452,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0570-1,keine_id,Alter Fleischmarkt,1452,,,900,3 tl. 6 s.,120,450,450 tl.,umb funfthalbhundert phund phenning  
GB-D 0570-2,keine_id,Alter Fleischmarkt,1452,,,72,72 d.,,,,
GB-D 0570-3,keine_id,unter den langen Tuchlauben,1452,,,72,72 d.,,,,
GB-D 0570-4,keine_id,Brandstätte / unter den Wechselbänken,1453,,,72,72 d.,,,,
GB-D 0570-5,DB6000,Scheffstraße,1454,,,,0 d.,,200,200 tl.,umb zwaihundert pfund pfenning  
GB-D 0571-1,DB0023,Alserstraße,1453,,,72,72 d.,,,,
GB-D 0571-2,keine_id,Rosenbühl / vor Werdertor,1453,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0571-3,DB6000,Scheffstraße,1453,,,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert phund phenning  
GB-D 0572-1,DB1017,Hofgasse,1453,,,160,5 s. 10 d.,120,80,80 tl.,umb Achczig phunt phenning  
GB-D 0572-2,DB5137,hinter St. Pankraz,1453,,,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig phund phenning  
GB-D 0572-3,DB0070,Bognergasse / hinter St. Pankraz / Refelbühel,1453,,,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczig phund phenning  
GB-D 0572-4,DB5107,hinter St. Pankraz,1453,ja,kauf ,100,3 s. 10 d.,120,50,50 tl.,umb funfczigk phunt phenning  
GB-D 0572-5,keine_id,Himmelpforten,1453,,,72,72 d.,,,,
GB-D 0572-6,keine_id,unter den Fischern / vor Werdertor,1453,,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb Achczig pfund pfenning  
GB-D 0573-1,keine_id,Walichstraße,1454,,,356,11 s. 26 d.,120,178,178 tl.,umb hundert Achtundsibenczig pfund pfenning  
GB-D 0573-2,keine_id,Neuer Markt,1453,,,264,1 tl. 24 d.,120,132,132 tl.,umb hundert und zwaiunddreissig pfund phenning  
GB-D 0573-3,keine_id,Riemergasse,1453,,,600,2.5 tl.,120,300,300 tl.,umb drewhundert pfund pfenning  
GB-D 0573-4,keine_id,Weihenburg,1454,,,300,10 s.,120,150,150 tl.,umb anderthalbhundert pfund pfenning  
GB-D 0573-5,keine_id,Kernerstraße,1453,,,240,1 tl.,130,130,130 tl.,umb hundert und dreissig pfund pfenning  
GB-D 0574-1,keine_id,unter den Goldschmieden,1454,,,62,62 d.,120,31,31 tl.,umb Ainsunddreissigk phund pfenning  
GB-D 0574-2,DB5140,hinter St. Pankraz,1454,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt pfenning  
GB-D 0574-3,keine_id,Lichtensteg,1454,ja,,72,72 d.,,,,
GB-D 0574-4,keine_id,Lichtensteg,1454,ja,,72,72 d.,,,,
GB-D 0574-5,keine_id,Stubentor,1454,,,660,2 tl. 6 s.,120,332,332 tl.,umb drewhundert zwayunddreissig pfund pfenning  
GB-D 0574-6,keine_id,bei den Predigern,1454,,,540,18 s.,124,280,280 tl.,umb zwaihundert und achczig pfund pfenning  
GB-D 0575-1,keine_id,Kernerstraße,1454,,,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfund pfenning  
GB-D 0575-2,keine_id,Walichstraße,1454,,,,0 d.,,178,178 tl.,umb hundert achtundsibenczig pfunt pfenning  
GB-D 0575-3,DB0092,Schaufellucke / St. Michael,1454,,,72,72 d.,,,,
GB-D 0575-4,keine_id,Alter Kohlmarkt / Walichstraße,1454,,,216,7 s. 6 d.,,,,
GB-D 0576-1,DB5303,Schulhof,1455,,,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
GB-D 0576-2,keine_id,Katerlucke / vor Widmertor,1455,ja,,72,72 d.,20,6,6 tl.,umb sechs pfund pfenning  
GB-D 0576-3,keine_id,vor Widmertor,1455,ja,,16,16 d.,120,8,8 tl.,umb acht pfunt pfenning 
GB-D 0576-4,DB5104,hinter St. Pankraz,1455,ja,,190,6 s. 10 d.,113,90,90 tl.,umb Newnczig pfund pfenning  
GB-D 0577-1,DB5111,hinter St. Pankraz,1455,,,140,4 s. 20 d.,120,70,70 tl.,umb Sibenczig pfund pfenning  
GB-D 0577-2,DB5129,hinter St. Pankraz,1455,ja,,100,3 s. 10 d.,120,50,50 tl.,umb funfczig pfunt pfenning  
GB-D 0577-3,keine_id,Strauchgasse,1455,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfundt pfenning  
GB-D 0577-4,DB5490,unter den langen Tuchlauben,1455,,,800,3 tl. 80 d.,120,400,400 tl.,umb virhundert pfund pfenning  
GB-D 0577-5,keine_id,Hochstraße,1455,,,440,14 s. 20 d.,120,220,220 tl.,umb zwaihundert und zwainczig pfunt pfenning  
GB-D 0578-1,DB0024,Alserstraße,1456,ja,kauf ,240,1 tl.,120,120,120 tl.,umb hundert und zwainczig phunt phenning  
GB-D 0578-2,keine_id,Lichtensteg,1456,,,144,4 s. 24 d.,,,,
GB-D 0578-3,DB5301,Schulhof / Weiße Brüder,1456,,,,0 d.,,,,
GB-D 0578-4,keine_id,Katerlucke / vor Kernertor,1456,,,40,40 d.,120,20,20 tl.,umb zwainczig pfund pfenning  
GB-D 0578-5,DB0036,Alserstraße / vor Schottentor,1456,,,58,58 d.,120,29,29 tl.,umb Newnundczwainczig pfund pfenning  
GB-D 0578-6,keine_id,St. Johannsstraße,1456,,,72,72 d.,,,,
GB-D 0579-1,keine_id,Laimgrube / vor Widmertor,1456,,,72,72 d.,120,36,36 tl.,umb Sechsundreissig pfund pfenning  
GB-D 0579-2,DB1039,Weiße Brüder,1456,,,1120,4 tl. 5 s. 10 d.,120,560,560 tl.,umb funfhundert und sechczig pfunt pfenning  
GB-D 0579-3,keine_id,Biberturm,1456,,,400,13 s. 10 d.,,,,
GB-D 0579-4,keine_id,vor Stubentor / Wienfluss,1457,,,236,7 s. 26 d.,120,118,118 tl.,umb hundert und achtzehen pfund pfenning  
GB-D 0579-5,keine_id,Haarmarkt,1457,,,4000,16 tl. 5 s. 10 d.,120,2000,2000 tl.,umb zwaytausent pfund pfenning  
GB-D 0580-1,keine_id,Lichtensteg,1457,,,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb virdhalbhundert pfunt pfenning  
GB-D 0580-2,DB5418,unter den kurzen Tuchlauben,1457,ja,kauf ,330,11 s.,123,170,170 tl.,umb hundert und sibenczig phunt phenning  
GB-D 0580-3,keine_id,Alter Fleischmarkt,1457,,kauf ,1020,4 tl. 60 d.,120,510,510 tl.,umb funf hundert und zehen phunt phenning  
GB-D 0580-4,keine_id,Greut / vor Stubentor,1457,,,120,0.5 tl.,120,60,60 tl.,umb sechczigk phunt phenning  
GB-D 0580-5,DB6000,Scheffstraße / Stadtgraben / vor Stubentor,1457,,,400,13 s. 10 d.,120,200,200 tl.,umb zway hundert phunt phenning  
GB-D 0581-1,keine_id,Singerstraße,1457,,,,0 d.,,,,
GB-D 0581-2,keine_id,bei den Predigern,1457,,kauf ,320,10 s. 20 d.,120,160,160 tl.,umb hundert und sechczigk phunt phenning  
GB-D 0581-3,keine_id,Kienmarkt,1457,,,66,66 d.,,,,
GB-D 0581-4,keine_id,Rotgasse,1458,,kauf ,120,0.5 tl.,120,60,60 tl.,umb sechczig phunt phenning  
GB-D 0581-5,keine_id,Salzgries,1458,,kauf ,224,7 s. 14 d.,120,112,112 tl.,umb C und xii tl. d.  
GB-D 0581-6,keine_id,Hochstraße,1458,,,,0 d.,,,na,umb ain Summa gelts  
GB-D 0582-1,keine_id,Krugstraße,1458,,,1000,4 tl. 40 d.,120,500,500 tl.,umb funf hundert phunt phenning  
GB-D 0582-2,DB1021,Wiltwerkerstraße,1457,,kauf ,960,4 tl.,120,483,483 tl.,umb virhundert und drewundachtzigk phunt phenning  
GB-D 0582-3,keine_id,Schwabgasse,1458,,,,0 d.,,,,
GB-D 0583-1,keine_id,Schwabgasse / vor Kernertor,1458,,kauf ,40,40 d.,120,20,20 tl.,umb zwainczigk phunt phenning  
GB-D 0583-2,DB5103,hinter St. Pankraz,1458,,kauf ,300,10 s.,120,150,150 tl.,umb Anderthalb hundert phunt phenning  
GB-D 0583-3,keine_id,unter den Spenglern,1458,,kauf ,510,2 tl. 30 d.,120,255,255 tl.,umb cc lv tl. d.  
GB-D 0583-4,keine_id,Haarmarkt,1459,,,72,72 d.,,,,
GB-D 0583-5,keine_id,Kienmarkt,1459,ja,,300,10 s.,106,133,100 G,umb hundert guldein  
GB-D 0584-1,keine_id,Roter Turm,1459,,kauf ,1000,4 tl. 40 d.,120,500,500 tl.,umb funfhundert phunt phenning  
GB-D 0584-2,keine_id,Hochstraße,1459,,,600,2.5 tl.,120,300,300 tl.,umb ccc tl. d.  
GB-D 0584-3,keine_id,Fischhof,1459,,kauf ,1720,7 tl. 40 d.,120,860,860 tl.,umb achthundert und sechczig phunt phenning  
GB-D 0584-4,DB5101,hinter St. Pankraz,1459,,kauf ,,0 d.,,64,64 tl.,umb lxiiii tl. d.  
GB-D 0584-5,DB0111a,Haarhof / hinter St. Pankraz,1459,ja,,72,72 d.,,,,
GB-D 0584-6,keine_id,Alter Kohlmarkt / #St. Michael,1459,,kauf ,1300,5 tl. 3 s. 10 d.,120,650,650 tl.,umb vi½ᶜ tl. d.  
GB-D 0585-1,keine_id,hinter St. Pankraz,1459,ja,kauf ,120,4 s.,120,60,60 tl.,umb sechczig phunt phenning  
GB-D 0585-2,keine_id,Teinfaltstraße,1459,ja,kauf ,,0 d.,,24,24 tl.,umb virundzwainczig phunt phenning  
GB-D 0585-3,keine_id,bei den Predigern,1459,,,159,5 s. 9 d.,119,79,79 tl.,umb newn und sibenczig phunt phenning  
GB-D 0585-4,keine_id,vordere Peckenstraße,1459,,kauf ,3060,12 tl. 6 s.,22,285,285 tl.,umb zwayhundert funfundachczig phunt phenning  
GB-D 0585-5,keine_id,vor Kernertor,1460,,kauf ,,0 d.,,55,55 tl.,umb funfundfunfczig phunt phenning  
GB-D 0586-1,DB0070,Bognergasse / Refelbühel,1461,,,62,62 d.,,,,
GB-D 0586-2,DB5534,unter den Sattlern,1460,,,,0 d.,,153,115 UG,umb hundert und funfzehen ungrisch guldein  
GB-D 0587-1,DB0073,Bognergasse,1461,ja,kauf ,668,2.5 tl. 68 d.,141,394,394 tl.,umb drewhundert virundnewnczig phunt phenning  
GB-D 0587-2,keine_id,Kernerstraße,1461,,kauf ,,,,565,565 tl.,umb vᶜ lxv tl. phenning  
GB-D 0587-3,DB5509,Münzerstraße,1461,,,144,0.5 tl. 24 d.,,,,
GB-D 0587-4,DB5471,Alter Kohlmarkt / Peurertor,1461,,,480,2 tl. ,,,,
GB-D 0587-5,DB0110,Haarhof,1461,ja,,120,0.5 tl.,,,,
GB-D 0588-1,keine_id,Kienmarkt,1462,,,480,2 tl.,,,,
GB-D 0588-2,keine_id,Schulstraße,1462,,,240,1 tl.,120,120,120 tl.,umb hundert und zwainczigk pfunt pfenning  
GB-D 0588-3,keine_id,Katerlucke,1459,,,32,32 d.,120,16,16 tl.,umb Sechczehen pfunt pfenning  
GB-D 0588-4,keine_id,Strauchgasse,1463,,,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalb hundert pfunt pfenning  
GB-D 0588-5,keine_id,Kienmarkt,1463,,,480,2 tl.,,,na,umb ain Summa gelts  
GB-D 0589-1,keine_id,Riemergasse,1463,,,390,13 s.,123,200,200 tl.,umb zway hundert pfunt Wienner pfenning  
GB-D 0589-2,DB5445,Hoher Markt,1463,,kauf ,420,14 s.,132,232,232 tl.,umb zway hundert und zwayunddreissig phunt Wienner phenning  
GB-D 0589-3,keine_id,Lichtensteg,1463,,,1200,5 tl.,128,640,640 tl.,umb Sechs hundert und virczigk phunt Wienner phenning  
GB-D 0589-4,keine_id,Weihenburg,1463,,,,0 d.,,,na,umb ain Summa gelcz  
GB-D 0590-1,keine_id,Kienmarkt,1463,,,72,72 d.,,,,
GB-D 0590-2,keine_id,Krugstraße,1464,,,72,72 d.,,,,
GB-D 0591-1,keine_id,Münzerstraße,1464,,,1200,5 tl.,,,na,umb ain Summa gelts  
GB-D 0591-2,keine_id,Rotgasse,1464,,,140,0.5 tl. 20 d.,120,70,70 tl.,umb Sybenczigk phundt Wienner phenning  
GB-D 0591-3,keine_id,St. Johannsstraße,1464,,,320,10 s. 20 d.,120,160,160 tl.,umb hundert und sechczigk phunt phenning  
GB-D 0591-4,keine_id,Domprobsthof,1465,,,72,72 d.,,,,
GB-D 0592-1,keine_id,Domprobsthof / Lichtensteg,1465,,,1600,6 tl. 5 s. 10 d.,,,,
GB-D 0592-2,keine_id,Singerstraße,1465,,,480,2 tl.,,,,
GB-D 0592-3,keine_id,Teinfaltstraße,1465,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert tl. d.  
GB-D 0592-4,DB5205b,Wiltwerkerstraße,1465,,,72,72 d.,,,,
GB-D 0593-1,keine_id,Neuer Markt,1465,,,72,72 d.,,,,
GB-D 0593-2,keine_id,Greut / vor Stubentor,1466,,,98,3 s. 8 d.,120,49,49 tl.,umb xlviiii tl. d.  
GB-D 0593-3,keine_id,Katerlucke / vor Kernertor,1466,,,72,72 d.,,,,
GB-D 0593-4,keine_id,Roter Turm,1466,,,144,0.5 tl. 24 d.,,,,
GB-D 0594-1,keine_id,Alter Kohlmarkt,1466,,,720,3 tl.,,,na,umb ain Summa gelts  
GB-D 0594-2,keine_id,Alter Kohlmarkt / St. Michael,1466,,,72,72 d.,2166,650,650 tl.,umb Sybenthalbhundert phunt phenning  
GB-D 0595-1,DB5445,Hoher Markt,1466,,,,0 d.,,,,
GB-D 0595-2,keine_id,Traibotenstraße,1467,,,144,0.5 tl. 24 d.,,,,
GB-D 0595-3,keine_id,bei den Predigern / Ringmauer,1467,,,72,72 d.,,,,
GB-D 0596-1,DB5507,Fischhof / Kammerhof,1467,,,480,2 tl.,,,,
GB-D 0596-2,DB5457,Berghof / Kienmarkt,1468,,,216,7 s. 6 d.,,,,
GB-D 0596-3,keine_id,Alter Fleischmarkt,1468,,,72,72 d.,,,,
GB-D 0597-1,keine_id,Lichtensteg,1462,,,,0 d.,,,,
GB-D 0597-2,keine_id,Walichstraße,1468,,,90,3 s.,122,46,46 tl.,umb xlvi tl. d.  
GB-D 0597-3,keine_id,Himmelpforten,1468,,,143,0.5 tl. 23 d.,,,,
GB-D 0597-4,keine_id,Lichtensteg,1468,,,500,2 tl. 20 d.,127,266,200 UG,umb zwayhundert ungrisch guldein  
GB-D 0597-5,DB0024,Alserstraße / vor Schottentor,1468,ja,,150,5 s.,120,75,75 tl.,umb lxxv tl. d.  
GB-D 0598-1,keine_id,Greut / vor Stubentor,1468,,,160,5 s. 10 d.,,,,
GB-D 0598-2,DB0003,Trumettergasse / vor Widmertor,1468,,,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
GB-D 0598-3,keine_id,unter den Fischern / vor Werdertor,1468,,,72,72 d.,,,,
GB-D 0598-4,keine_id,vor Kernertor / Wieden,1469,,kauf ,120,0.5 tl.,132,66,50 UG,umb funfzigk ungrisch gullden In gold  
GB-D 0599-1,keine_id,Kienmarkt,1469,,,72,72 d.,,,,
GB-D 0599-2,keine_id,Niederes Burgfeld,1469,ja,,72,72 d.,,,,
GB-D 0599-3,keine_id,St. Johannsstraße,1469,,kauf ,120,0.5 tl.,120,60,60 tl.,umb Sechtzigk phund phenning  
GB-D 0599-4,keine_id,Lugeck,1469,,,144,0.5 tl. 24 d.,,,,
GB-D 0600-1,DB0002,Neulucke / vor Widmertor,1469,,,142,4 s. 22 d.,,,,
GB-D 0600-2,keine_id,bei den Predigern,1470,,,144,4 s. 24 d.,120,72,72 tl.,umb zwayundsibenczigkh phunt phenning  
GB-D 0600-3,DB0021,Alserstraße / vor Schottentor,1469,,,140,0.5 tl. 20 d.,,,,
GB-D 0600-4,keine_id,St. Johannsstraße,1469,,,1200,40 s.,4,20,20 tl.,umb xx tl. d.  
GB-D 0600-5,keine_id,Bürgerspital / vor Kernertor,1469,,,40,40 d.,,,,
GB-D 0601-1,DB5137,hinter St. Pankraz,1470,,,160,5 s. 10 d.,120,80,80 tl.,umb achtzigkh phunt phenning  
GB-D 0601-2,keine_id,unter den Lederern / vor Werdertor,1470,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt Wienner phenning  
GB-D 0601-3,keine_id,Kernerstraße,1471,,,72,72 d.,,,,
GB-D 0602-1,keine_id,Kienmarkt,1471,,,72,72 d.,,,,
GB-D 0602-2,keine_id,Krugstraße,1471,,,72,72 d.,,,,
GB-D 0602-3,keine_id,Brandstätte,1471,,,160,5 s. 10 d.,120,80,80 tl.,umb achtzig phunt phenning  
GB-D 0602-4,keine_id,Fischerstiege,1471,,,72,72 d.,,,,
GB-D 0603-1,keine_id,Alter Fleischmarkt / Laurenzerinnen,1472,,,720,3 tl.,177,533,400 UG,umb vierhundert hungrisch guldein gerecht in gold und wag  
GB-D 0603-2,keine_id,vor Kernertor,1472,ja,,48,48 d.,120,24,24 tl.,umb xxiiii phunt phenning  
GB-D 0603-3,DB0112,Haarhof / hinter St. Pankraz,1472,,,72,72 d.,,,,
GB-D 0603-4,DB0112,Haarhof / hinter St. Pankraz,1472,,kauf ,180,6 s.,120,90,90 tl.,umb Newnczig phunt phenning  
GB-D 0604-1,keine_id,Petersfreithof,1438,,,200,6 s. 20 d.,12,10,10 tl.,umb x tl. d.  
GB-D 0604-2,keine_id,innerhalb Werdertor,1438,,kauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
GB-D 0604-3,DB5411b,Hoher Markt / unter den Wendkremen,1439,,,72,72 d.,,,,
GB-D 0605-1,keine_id,Salzgries,1439,,,72,72 d.,,,,
GB-D 0605-2,keine_id,Weihenburg,1439,,,72,72 d.,,,,
GB-D 0605-3,keine_id,Lichtensteg,1440,,,72,72 d.,,,,
GB-D 0605-4,keine_id,Schenkenstraße,1441,,kauf ,20,20 d.,120,10,10 tl.,umb zehen phunt pfenning  
GB-D 0606-1,keine_id,vor Stubentor,1440,,kauf ,,,,80,80 tl.,umb lxxx tl. d.  
GB-D 0606-2,keine_id,Alter Kohlmarkt,1441,,,72,72 d.,,,,
GB-D 0606-3,keine_id,Fischergasse / vor Werdertor,1441,ja,kauf ,,,,46,46 tl.,umb xlvi tl. d.  
GB-D 0606-4,keine_id,Gässlein zu unser lieben Frau,1443,,,72,72 d.,,,,
GB-D 0607-1,keine_id,Singerstraße,1442,ja,,72,72 d.,,,,
GB-D 0607-2,keine_id,Alter Kohlmarkt,1443,ja,,72,72 d.,,,,
GB-D 0607-3,keine_id,Gässlein zu unser lieben Frau,1443,,kauf ,580,2 tl. 3 s. 10 d.,120,290,290 tl.,umb cclxxxx tl. d.  
GB-D 0608-1,keine_id,Lichtensteg,1443,ja,,72,72 d.,,,,
GB-D 0608-2,DB1049,Judenplatz / Weiße Brüder,1443,,kauf ,440,14 s. 20 d.,120,220,220 tl.,umb ccxx tl. d.  
